dtmnfr;nuts1_dsg;nuts1_cod;nuts2_dsg;nuts2_cod;nuts3_dsg;nuts3_cod;distrito_ilha_dsg;município_dsg;freguesia_dsg;area_ha;area_km2
"310303";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;Funchal;Funchal (Santa Luzia);133.74;1.34
"310304";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;Funchal;Funchal (Santa Maria Maior);489.71;4.9
"310305";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;Funchal;Santo António;2216.02;22.16
"310306";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;Funchal;São Gonçalo;708.19;7.08
"310307";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;Funchal;São Martinho;798.73;7.99
"310308";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;Funchal;Funchal (São Pedro);148.89;1.49
"310309";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;Funchal;São Roque;749.91;7.5
"310310";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;Funchal;Funchal (Sé);382.71;3.83
"310401";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;Machico;Água de Pena;513.86;5.14
"310402";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;Machico;Caniçal;1183.36;11.83
"310403";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;Machico;Machico;1728.06;17.28
"310404";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;Machico;Porto da Cruz;2519.37;25.19
"310405";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;Machico;Santo António da Serra;880.56;8.81
"310501";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;Ponta do Sol;Canhas;1667.28;16.67
"310502";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;Ponta do Sol;Madalena do Mar;207.9;2.08
"310503";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;Ponta do Sol;Ponta do Sol;2751.26;27.51
"310601";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;Porto Moniz;Achadas da Cruz;788.34;7.88
"310602";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;Porto Moniz;Porto Moniz;2020.33;20.2
"310603";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;Porto Moniz;Ribeira da Janela;1845.24;18.45
"310604";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;Porto Moniz;Seixal;3638.58;36.39
"310701";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;Ribeira Brava;Campanário;1176.04;11.76
"310702";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;Ribeira Brava;Ribeira Brava;1847.7;18.48
"310703";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;Ribeira Brava;Serra de Água;2409.55;24.1
"310704";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;Ribeira Brava;Tabua;1112.37;11.12
"310802";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;Santa Cruz;Camacha;1975.35;19.75
"310803";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;Santa Cruz;Caniço;1200.66;12.01
"310804";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;Santa Cruz;Gaula;694.12;6.94
"310805";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;Santa Cruz;Santa Cruz;2785.77;27.86
"310806";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;Santa Cruz;Santo António da Serra;1475.13;14.75
"310901";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;Santana;Arco de São Jorge;336.74;3.37
"310902";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;Santana;Faial;2400.59;24.01
"310903";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;Santana;Santana;1899.61;19
"310904";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;Santana;São Jorge;1931.64;19.32
"310905";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;Santana;São Roque do Faial;1560.53;15.61
"310906";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;Santana;Ilha;1417.98;14.18
"311001";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;São Vicente;Boa Ventura;2531.47;25.31
"311002";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;São Vicente;Ponta Delgada;939.22;9.39
"311003";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha da Madeira;São Vicente;São Vicente;4413.21;44.13
"320101";Região Autónoma da Madeira;"3";Região Autónoma da Madeira;"30";Região Autónoma da Madeira;"300";Ilha de Porto Santo;Porto Santo;Porto Santo;4268.21;42.68
"410101";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de Santa Maria;Vila do Porto;Almagreira;1121.98;11.22
"410102";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de Santa Maria;Vila do Porto;Santa Bárbara;1527.17;15.27
"410103";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de Santa Maria;Vila do Porto;Santo Espírito;2667.66;26.68
"410104";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de Santa Maria;Vila do Porto;São Pedro;1817.07;18.17
"410105";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de Santa Maria;Vila do Porto;Vila do Porto;2554.87;25.55
"420101";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Lagoa;Água de Pau;1745.53;17.46
"420102";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Lagoa;Cabouco;484.68;4.85
"420103";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Lagoa;Lagoa (Nossa Senhora do Rosário);652.12;6.52
"420104";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Lagoa;Lagoa (Santa Cruz);1427.27;14.27
"420105";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Lagoa;Ribeira Chã;249.73;2.5
"420201";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Nordeste;Achada;1188.64;11.89
"420202";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Nordeste;Achadinha;1241.27;12.41
"420203";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Nordeste;Lomba da Fazenda;1477.03;14.77
"420204";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Nordeste;Nordeste;2313.41;23.13
"420206";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Nordeste;Salga;770.99;7.71
"420207";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Nordeste;Santana;611.98;6.12
"420208";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Nordeste;Algarvia;540.38;5.4
"420209";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Nordeste;Santo António de Nordestinho;937.63;9.38
"420210";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Nordeste;São Pedro de Nordestinho;1065.46;10.65
"420301";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ponta Delgada;Arrifes;2536.52;25.37
"420303";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ponta Delgada;Candelária;863.37;8.63
"420304";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ponta Delgada;Capelas;1685.48;16.85
"420305";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ponta Delgada;Covoada;903.35;9.03
"420306";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ponta Delgada;Fajã de Baixo;406.29;4.06
"420307";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ponta Delgada;Fajã de Cima;1189.31;11.89
"420308";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ponta Delgada;Fenais da Luz;770.27;7.7
"420309";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ponta Delgada;Feteiras;2352.93;23.53
"420310";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ponta Delgada;Ginetes;1213.78;12.14
"420311";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ponta Delgada;Mosteiros;895.21;8.95
"420312";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ponta Delgada;Ponta Delgada (São Sebastião);333.55;3.34
"420313";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ponta Delgada;Ponta Delgada (São José);165.81;1.66
"420314";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ponta Delgada;Ponta Delgada (São Pedro);289.49;2.89
"420315";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ponta Delgada;Relva;1206.56;12.07
"420316";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ponta Delgada;Remédios;559.46;5.59
"420317";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ponta Delgada;Rosto do Cão (Livramento);558.83;5.59
"420318";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ponta Delgada;Rosto do Cão (São Roque);721.1;7.21
"420319";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ponta Delgada;Santa Bárbara;871.96;8.72
"420320";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ponta Delgada;Santo António;1174.6;11.75
"420321";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ponta Delgada;São Vicente Ferreira;1140.65;11.41
"420322";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ponta Delgada;Sete Cidades;1919.47;19.19
"420323";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ponta Delgada;Ajuda da Bretanha;709.25;7.09
"420324";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ponta Delgada;Pilar da Bretanha;607.23;6.07
"420325";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ponta Delgada;Santa Clara;224.17;2.24
"420401";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Povoação;Água Retorta;1255.16;12.55
"420402";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Povoação;Faial da Terra;1138.33;11.38
"420403";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Povoação;Furnas;3442.91;34.43
"420404";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Povoação;Nossa Senhora dos Remédios;1277.54;12.78
"420405";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Povoação;Povoação;2623.07;26.23
"420406";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Povoação;Ribeira Quente;903.75;9.04
"420501";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ribeira Grande;Calhetas;469.79;4.7
"420502";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ribeira Grande;Fenais da Ajuda;1336.12;13.36
"420503";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ribeira Grande;Lomba da Maia;2046.85;20.47
"420504";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ribeira Grande;Lomba de São Pedro;825.09;8.25
"420505";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ribeira Grande;Maia;2197.47;21.97
"420506";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ribeira Grande;Pico da Pedra;657.53;6.58
"420507";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ribeira Grande;Porto Formoso;1279.49;12.79
"420508";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ribeira Grande;Rabo de Peixe;1696.05;16.96
"420509";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ribeira Grande;Ribeira Grande (Conceição);1272.99;12.73
"420510";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ribeira Grande;Ribeira Grande (Matriz);1084.39;10.84
"420511";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ribeira Grande;Ribeira Seca;1259.27;12.59
"420512";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ribeira Grande;Ribeirinha;1798.24;17.98
"420513";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ribeira Grande;Santa Bárbara;1283.57;12.84
"420514";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Ribeira Grande;São Brás;808.29;8.08
"420601";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Vila Franca do Campo;Água de Alto;1841.4;18.41
"420602";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Vila Franca do Campo;Ponta Garça;2935.43;29.35
"420603";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Vila Franca do Campo;Ribeira das Tainhas;959.19;9.59
"420604";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Vila Franca do Campo;Vila Franca do Campo (São Miguel);1259.68;12.6
"420605";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Vila Franca do Campo;Vila Franca do Campo (São Pedro);248.49;2.48
"420606";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha de São Miguel;Vila Franca do Campo;Ribeira Seca;552.63;5.53
"430101";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha Terceira;Angra do Heroísmo;Altares;2822.02;28.22
"430102";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha Terceira;Angra do Heroísmo;Angra (Nossa Senhora da Conceição);244.07;2.44
"430103";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha Terceira;Angra do Heroísmo;Angra (Santa Luzia);125.97;1.26
"430104";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha Terceira;Angra do Heroísmo;Angra (São Pedro);365.69;3.66
"430105";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha Terceira;Angra do Heroísmo;Angra (Sé);165.01;1.65
"430106";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha Terceira;Angra do Heroísmo;Cinco Ribeiras;1079.78;10.8
"430107";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha Terceira;Angra do Heroísmo;Doze Ribeiras;1041.21;10.41
"430108";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha Terceira;Angra do Heroísmo;Feteira;524.81;5.25
"430109";Região Autónoma dos Açores;"2";Região Autónoma dos Açores;"20";Região Autónoma dos Açores;"200";Ilha Terceira;Angra do Heroísmo;Porto Judeu;3026.62;30.27
